"author_id","author_name"
"4076","Andrew Mutondoro"
"16710","Andrew O'Day"
"5698","Andrew O'Hagan"
"4456","Andrew Perriman"
"9071","Andrew Phillip Smith"
"3084","Andrew Pickering"
"10321","Andrew Pixley"
"658","Andrew Podnieks"
"16142","Andrew Purves"
"14682","Andrew Quintman"
"4925","Andrew Radford"
"4887","Andrew Radin"
"748","Andrew Ramage"
"15195","Andrew Ramsey"
"9171","Andrew Reay"
"3901","Andrew Shanks"
"10439","Andrew Shenton"
"16774","Andrew Shepherd"
"19634","Andrew Slade"
"6425","Andrew Sneddon"
"3266","Andrew Solomon"
"8604","Andrew Spencer"
"292","Andrew Sport"
"7443","Andrew Szanton"
"6034","Andrew T. Lincoln"
"8955","Andrew Taylor"
"11495","Andrew Thow"
"20643","Andrew Timofeevich"
"16739","Andrew Tolson"
"13028","Andrew Tremlett"
"19352","Andrew V. Abela"
"12759","Andrew Vine"
"3103","Andrew W. Shouse"
"20551","Andrew Walker White"
"4145","Andrew Warwick"
"10876","Andrew Watson"
"2915","Andrew Welburn"
"7442","Andrew Whitaker"
"12780","Andrew Wilson"
"2758","Andrew Witham"
"14350","Andrew Wommack"
"16005","Andrew Wrenn"
"9759","Andrews McMeel Publishing"
"1300","Andrey Taranov"
"16728","Andries F. Sanders"
"16729","Andries Sanders"
"5369","Andrzej Stasiuk"
"15836","Andrée Chauvin-Vileno"
"9392","Andy Alexis-Baker"
"12575","Andy Andrews"
"4267","Andy Baker"
"16348","Andy Bathgate"
"6162","Andy Brown"
"5637","Andy Bull"
"11970","Andy Cohen"
"19597","Andy Crouch"
"7163","Andy Curtis"
"9819","Andy Davidson"
"19522","Andy Edmonds"
"3824","Andy Farquharson"
"2261","Andy Glasgow"
"16012","Andy Hargreaves"
"4303","Andy Hedgecock"
"7977","Andy Jackson"
"1681","Andy King"
"18712","Andy Lightbody"
"6180","Andy Lloyd"
"1541","Andy Mangels"
"19137","Andy Miah"
"10100","Andy Murray"
"10085","Andy Rooney"
"8320","Andy Weeks"
"11847","Andy X Ash"
"5535","Ane Landoy"
"18534","Aneta Mancewicz"
"18066","Aneta Stojnic"
"6339","Angel Crespo"
"7478","Angel Duran"
"13269","Angel J. Gallego"
"6501","Angel Luis Lujan Atienza"
"16871","Angel M. Y. Lin"
"16482","Angel Rae"
"17673","Angel Saavedra Duque De Rivas"
"6699","Angela Ashwin"
"18426","Angela B. Lange"
"12293","Angela Bauer-Dantoin"
"2634","Angela Brew"
"5007","Angela C Werneke"
"9467","Angela Carpenter"
"13367","Angela Carter"
"10499","Angela Cartwright"
"17491","Angela Corbin"
"9945","Angela Gair"
"14641","Angela Glenn"
"12993","Angela Hartnett"
"6365","Angela Kirby"
"16028","Angela L. E. Walmsley"
"3192","Angela Lou Harvey"
"15649","Angela M Foster"
"2423","Angela N. H. Creager"
"19158","Angela Potochnik"
"5534","Angela REPANOVICI"
"13677","Angela Ralli"
"6332","Angela Smith"
"12354","Angela Souders"
"15064","Angela Steward"
"9103","Angela Stone-MacDonald"
"7910","Angela Taylor"
"5296","Angela Thomas"
"4524","Angela Willey"
"12482","Angeles Vicente"
"19227","Angelica Risquez"
"19905","Angelika Hofmann"
"3986","Angelika Kratzer"
"1723","Angelika Ruth Stolle"
"9007","Angeline Stoll Lillard"
"4939","Angella Cooze"
"10802","Angelo Scola"
"18209","Angi Perretti"
"5867","Angie Cox"
"1518","Angus Carlyle"
"11444","Angus Konstam"
"6814","Angus M. Gunn"
"5088","Angus Turvill"
"13814","Anh Q. Tran"
"17255","Anic Zanzi"
"10424","Anil Kumar Sinha"
"3346","Animafreaks"
"7005","Anirban Mukherjee"
"3866","Anirudha Miryala"
"9407","Anita Ganeri"
"18922","Anita Guerrini"
"15105","Anita Hemphill McCormick"
"19396","Anita Loughrey"
"8981","Anita Steube"
"14209","Anita Walton"
"13148","Anita Yasuda"
"2625","Anja Joest"
"6290","Anja Mannhard"
"10675","Anja Rutten"
"2149","Anja Wanner"
"9030","Anjana Narayan (Ed) Anjana Narayan (Ed)"
"19199","Anjum Halai"
"18256","Anke Woschech"
"18323","Ankhi Mukherjee"
"19115","Ann  Carolyn ORiley"
"16848","Ann Cook"
"324","Ann Dixon"
"14094","Ann DuCille"
"16113","Ann E. Burnette"
"20400","Ann E. Killebrew"
"1879","Ann Gadzikowski"
"5190","Ann Gaiman"
"19978","Ann Gervasoni"
"8113","Ann Goldstein"
"9001","Ann Gravells"
"4255","Ann Groa Sheffield"
"1972","Ann Hood"
"6643","Ann I. Nevin"
"15078","Ann Kilcher"
"1225","Ann Koblitz"
"19719","Ann Langston"
"9970","Ann Leary"
"16700","Ann Lewis"
"7663","Ann Lieberman"
"2528","Ann Loades"
"4130","Ann Mariah Cook"
"9148","Ann Morgan"
"5984","Ann O'M. Bowman"
"10909","Ann Roberts"
"14478","Ann Rogers"
"13720","Ann Ronald"
"11560","Ann Spangler"
"19804","Ann Tonks"
"14315","Ann W Duncan"
"16996","Ann Witte"
"8225","Ann Woods"
"617","Ann-Gee Lee"
"14228","Ann-Louise De Boer"
"5504","Anna Adryjanek"
"12451","Anna Beck"
"9993","Anna Bentinck"
"2974","Anna Bikont"
"6949","Anna Buckley"
"16006","Anna Craft"
"14813","Anna Czescik"
"17203","Anna Emilia Bagstad"
"19972","Anna Ephgrave"
"11617","Anna Frebel"
"18608","Anna Grazia Cafaro"
"18629","Anna Harpin"
"7342","Anna Hobusch"
"19526","Anna Kay France"
"19063","Anna Kurkina Rush"
"1233","Anna Lardinois"
"11849","Anna Malicka-Kleparska"
"4655","Anna Mancini"
"652","Anna Marie Bruechert"
"18648","Anna McCarthy"
"18083","Anna McMullan"
"11283","Anna Meakin"
"2620","Anna Mystkowska-Wiertelak"
"6331","Anna Plumridge"
"547","Anna Przybylowicz"
"1722","Anna Rebecca Hoffmann"
"10903","Anna Robinson-Pant"
"9517","Anna Sanderson"
"4956","Anna Visvizi"
"16596","Anna Weirich"
"15688","Anna Wills"
"2210","Anna Wilson"
"6719","Anna Woofenden"
"17143","Annabel Cooper"
"12985","Annabel Gibson"
"1768","Annabel Lyon"
"10681","Annabel Spenceley"
"10412","Annabelle Henkin Melzer"
"8322","Annah Bradleigh"
"6164","Annamaria Weldon"
"3867","Annapurna Polsani"
"8614","Anne Abeille"
"15656","Anne Bayetto"
"7931","Anne Bradford"
"16503","Anne Burford-Johnson"
"4357","Anne C Murphy"
"12486","Anne C. Martin"
"9916","Anne Caborn"
"2793","Anne Cammenga"
"1739","Anne Campbell"
"8685","Anne Catherine Emmerich"
"14033","Anne Cloonan"
"12204","Anne Cluysenaar"
"3779","Anne Collins"
"12099","Anne Crook"
"4921","Anne Curzan"
"9104","Anne Douglass"
"18834","Anne F. O'Reilly"
"20552","Anne Fliotsos"
"16497","Anne Ganzert"
"18295","Anne Hartley Gilbert"
"19458","Anne Heintz"
"16726","Anne Higgins"
"1356","Anne Jager"
"20094","Anne Johnston"
"5044","Anne Jordan"
"7496","Anne McKeough"
"19094","Anne Milano Appel"
"19393","Anne Pilling"
"17573","Anne Plumptre"
"14683","Anne Powell"
"3883","Anne Powell Wlodarski"
"10916","Anne R. Freese"
"7466","Anne R. Pebley"
"17338","Anne Rajala"
"14180","Anne Rowthorn"
"1417","Anne Summers"
"4509","Anne Taute"
"5081","Anne Trager"
"1951","Anne Tweed"
"9304","Anne Vize"
"5305","Anne Watson"
"12405","Anne-marie Andreasson-hogg"
"229","Annekatrin Puhle"
"17632","Anneli Saro"
"7760","Annelies Moors"
"4301","Anneliese Mackintosh"
"9060","Annemarie Schimmel"
"8808","Annette Duensing"
"802","Annette Hill"
"7917","Annette Munnich"
"13825","Annette Thomson"
"20066","Annibel Jenkins"
"15498","Annick Smith"
"17329","Annie Allen"
"9957","Annie Ashworth"
"11984","Annie Besant"
"8232","Annie E. Zaenen"
"1367","Annie Ernaux"
"10223","Annie G."
"18829","Annie Holt"
"13042","Annie Hounsokou"
"17282","Annie Loui"
"681","Annie Tryon"
"14833","Annikki Liimatainen"
"15714","Anny Dirven"
"3307","Anomymous"
"15582","Anonimo"
"17727","Anonym"
"493","Anonymous"
"10667","Anoop Mahajan"
"4908","Ans Van Kemenade"
"13798","Anson H. Laytner"
"11955","Ant McPartlin"
"10546","Anthony A McGoldrick"
"15690","Anthony A. Lee"
"4942","Anthony Adams"
"19284","Anthony Anemone"
"18065","Anthony Ardely"
"20198","Anthony Aveni"
"17096","Anthony B. Dawson"
"11001","Anthony B. Robinson"
"17751","Anthony Barker"
"19355","Anthony Bash"
"6175","Anthony Bell"
"20497","Anthony Bowen"
"12887","Anthony Bromley"
"13403","Anthony Bunko"
"13616","Anthony C. Yu"
"14701","Anthony Caleshu"
"1098","Anthony Chambers"
"10151","Anthony Davis"
"8724","Anthony Duncan"
"2564","Anthony Enns"
"3752","Anthony Harvey"
"14843","Anthony Haynes"
"10145","Anthony Hayward"
"10987","Anthony Head"
"7703","Anthony Hecht"
"16080","Anthony Hilder"
"13729","Anthony Hogg"
"18812","Anthony Howe"
"13254","Anthony J Bernstein"
"15481","Anthony J. Nocella II"
"791","Anthony Jackson"
"5254","Anthony Jenkins"
"3169","Anthony Kaldellis"
"13547","Anthony Kaminski"
"15605","Anthony Kenny"
"5777","Anthony M. Townsend"
"18785","Anthony Mann"
"7495","Anthony Marini"
"9697","Anthony McPartlin"
"7786","Anthony Mcdonnell"
"19354","Anthony Meredith Sj"
"9703","Anthony Middleton"
"5366","Anthony Moll"
"11027","Anthony O'Hear"
"8352","Anthony P. Gythiel"
"18191","Anthony P. Pennino"
"9217","Anthony Poulton-Smith"
"185","Anthony R Carver"
"8613","Anthony R. Davis"
"16279","Anthony Ragan"
"17432","Anthony Roche"
"15221","Anthony S. Kroch"
"17112","Anthony W. Johnson"
"18920","Anthony W. Knapp"
"13687","Anthony Warner"
"11410","Antique Collectors' Club"
"18014","Antler"
"1422","Antoine Court De Gebelin"
"680","Antoine Isaac Silvestre De Sacy"
"17525","Antoine La Fosse"
"12676","Anton Borst"
"13601","Anton Charles Pegis"
"17264","Anton Chejov"
"18063","Anton Chekhov"
"12653","Anton Franks"
"3401","Anton Nijholt"
"11685","Anton Zandhuis"
"11402","Antonella Greco"
"11059","Antonia J. Levi"
"3245","Antonia Malchik"
"12770","Antonia Toya Carter"
"2940","Antonietta Bisetto"
"2997","Antonio  Fernández Fernández"
"14448","Antonio Castilla Cerezo"
"972","Antonio Damasio"
"20032","Antonio Garcez"
"2599","Antonio Garcia Velasco"
"2827","Antonio Jose Ponte"
"2039","Antonio Lamua"
"13901","Antonio Las Heras"
"7046","Antonio Lazcano"
"11256","Antonio Lot Helgueras"
"13900","Antonio Luis Moyano"
"8242","Antonio Moreno Sandoval"
"13038","Antonio Negri"
"6055","Antonio Perez Largacha"
"6046","Antonio Pinero Saenz"
"11002","Antonio Rigopoulos"
"3857","Antonio Rivero Taravillo"
"13137","Antonio Santos"
"11906","Antonio Sergio Bessa"
"12389","Antonio Spadaro"
"6995","Antonio T. De La Garza"
"7828","Antonio Vieyra"
"5216","Antony G. N. Flew"
"16326","Antony Polonsky"
"18082","Antony Tatlow"
"9499","Antony W Khaemba"
"4213","Antoon Leenaars"
"19706","Anundoram Borooah"
"1087","Anup Rej"
"3865","Anupama Thakkalapally"
"19837","Anura Goonasekera"
"2077","Anya Kless"
"12829","Anya Plutynski"
"5544","Anya Schiffrin"
"2118","Anya Zilberstein"
"17434","Aoife Monks"
"175","Apelian Nicole"
"18836","Aphra Behn"
"4085","Apostolos J Mavrothalassitis"
"11378","Appalachian Mountain Club Books"
"13812","April Deconick"
"8012","April Koury"
"4019","April M. Swick"
"6688","April Slaughter"
"5184","Aqualma S Y Murray M a"
"8221","Aquilino Sanchez"
"5850","Arabella Kurtz"
"9974","Arabella Weir"
"13243","Aratus"
"8107","Arbuthnot"
"11577","Archbishop Rowan Williams"
"16696","Archibald Jerome"
"17837","Archie Gunn"
"6222","Archie Knox"
"15303","Arda Darakjian Clark"
"5897","Ardel Caneday"
"7857","Arden Druce"
"19786","Ardy Sixkiller Clarke"
"19248","Areani Moros"
"13231","Areles Molleman"
"9846","Areva Martin"
"16128","Arhus"
"20305","Ariana Traill"
"13037","Arianna Bove"
"12053","Arianna Peterson"
"14243","Arie Wilschut"
"10824","Arieh Ben-Naim"
"19584","Ariel Heryanto"
"3373","Ariel Shisha Halevy"
"12041","Arielle Eckstut"
"13554","Arielle North"
"17982","Arifani Moyo"
"14831","Arik Sadan"
"3903","Arindam Chakrabarti"
"7007","Arindam Mondal"
"12503","Aristides Baltas"
"17743","Aristophanes"
"7712","Aristotle"
"16403","Arja Nurmi"
"5329","Arja Piirainen-Marsh"
"17392","Arjun Ghosh"
"11436","Arkadiusz Iwaniuk"
"11097","Arkady Fiedler"
"12294","Arlene J. Diaz"
"15332","Arlene Uslander"
"6575","Armand H. Delsemme"
"15191","Armand Mattelart"
"16874","Armando"
"9778","Armando Iannucci"
"1531","Armin Volkmar Wernsing"
"18400","Armond Fields"
"11258","Army Corps of Engineers -Mobile District (U S )"
"6226","Arne Naess"
"2139","Arne Ziegler"
"1584","Arnie Wilson"
"10851","Arnim Von Stechow"
"11291","Arno Peters"
"18258","Arnold Bennett"
"3159","Arnold Hanslmeier"
"7172","Arnold James Cooley"
"8779","Arnold M. Zwicky"
"19367","Arnold R Brody"
"9141","Arnold Wentzel"
"18231","Arnold Wesker"
"7302","Arnold Zellner"
"11777","Aron Zysow"
"7004","Arpan Deyasi"
"11361","Arrow Map"
"20958","Arrow Map Inc"
"11357","Arrow Maps"
"5191","Arsenio Pelayo"
"6101","Art Campbell"
"14102","Art Norman"
"1052","Artangel"
"8962","Artemis Alexiadou"
"15167","Artemis Preeshl"
"19390","Arthur Allen"
"20563","Arthur Anderson"
"6605","Arthur Anthony Macdonell"
"82","Arthur C Miller"
"14242","Arthur Chapman"
"628","Arthur Cleveland Coxe"
"158","Arthur Crockett"
"7224","Arthur D Kahn"
"5724","Arthur Edward Waite"
"3662","Arthur F. Buehler"
"17084","Arthur F. Kinney"
"18399","Arthur Gewirtz"
"9089","Arthur Green"
"1166","Arthur H. Ballet"
"18364","Arthur Hamilton"
"18381","Arthur Helps"
"5041","Arthur James Balfour"
"5293","Arthur K. Spears"
"14013","Arthur Kinloch"
"17635","Arthur Law"
"13447","Arthur M. Silverstein"
"9346","Arthur Miller"
"4726","Arthur Morey"
"16274","Arthur R Beaubien"
"17178","Arthur R Ropes"
"12000","Arthur R. Peacocke"
"14792","Arthur S. Goldberger"
"5845","Arthur Schopenhauer"
"7843","Arthur Shapiro"
"20050","Arthur Sherbo"
"2306","Arthur Stepanov"
"17209","Arthur Symons"
"18726","Arthur Versluis"
"4564","Arthur W Allen"
"18039","Arthur W. Bloom"
"15507","Arthur W. Upfield"
"1156","Arthur W. Wiggins"
"1061","Arthur W.J.G. Ord-Hume"
"4114","Arthur Waley"
"14764","Arthur Walkington Pink"
"12006","Arthur Waskow"
"12216","Arthur West Haddan"
"15676","Arto Kallioniemi"
"19563","Artur Bekmatov"
"17735","Artur Blaim"
"20653","Artur Swiatek"
"6511","Arturo Perez-Reverte"
"8029","Arun Kumar Pati"
"7003","Arup Kumar Bhattacharjee"
"12830","Arvind Gupta"
"7498","As Adhan"
"16855","Asa G. Hilliard III"
"19405","Asahel C Kendrick"
"11638","Asali Solomon"
"16256","Ascension Rivas Hernandez"
"6796","Ascott Robert Hope"
"4471","Asef Bayat"
"11461","Ashley Baynton-Williams"
"10248","Ashley Harper"
"20474","Ashley Kent"
"14105","Ashley Lynn Carlson"
"16733","Ashley M. Donnelly"
"19727","Ashley Passmore"
"18539","Ashley Pearson"
"15157","Ashley Szanter"
"5803","Ashwini Kumar Aggarwal"
"8071","Asian Pacific American Legal Center"
"3555","Asif Agha"
"20061","Asociaciaon Internacional de Teatro Espaanol y Novohispano de los Siglos de Oro. Congreso"
"9184","Aspasius"
"20885","Asr Prasad"
"6429","Assa Doron"
"5692","Assimil"
"3208","Assinger Armin"
"2600","Assistant Professor Hamid Ouali"
"506","Associate Professor Elizabeth Tucker"
"1728","Associate Professor Joseph Wright"
"10392","Associate Professor Ron Becker"
"3490","Associate Professor of Systematic Theology and Christian Ethics Stanley J Grenz"
"5633","Astra Groskaufmanis"
"13848","Astrid De Wit"
"3935","Astrid Ley"
"2147","Astrid Müller"
"12349","Astrid Stromberg"
"9189","Asunción Silvan Pobes"
"13051","Asya Pereltsvaig"
"12413","Atef Abu Saif"
"7752","Athalya Brenner-Idan"
"16459","Athena Dixon"
"1050","Athina Karatzogianni"
"2724","Atif Debs"
"1569","Atsuko Kondoh"
"15543","Atsushi Umeda"
"8718","Atul Gawande"
"4604","Aubenas, Florence"
"20037","Aubrey Graves"
"10098","Auc Press"
"371","Audible Studios"
"8200","Audra J. Wolfe"
"14802","Audrey A. Trainor"
"18003","Audrey Cefaly"
"18774","Audrey Roig"
"3015","Audrey Williams"
"10274","Augsburg Fortress Publishing"
"4797","August C Krey"
"446","August E. Grant"
"19956","August Friedrich Rudolf Hoernle"
"17251","August Pomegranate Journals"
"5690","August Schleicher"
"17171","August Strindberg"
"17383","August Wilhelm Schlegel"
"16972","August Wilson"
"17572","August von Kotzebue"
"2911","Augustine"
"1536","Augustine Vesprey"
"16259","Augusto Monterroso"
"4550","Augustus Matthiae"
"6513","Augustus Nicholas"
"13804","Augustus Richard Norton"
"17848","Augustus Thomas"
"15678","Auli Toom"
"17313","Ault Jr"
"17545","Aurelia Lassaque"
"1834","Aurelie Guillain"
"6670","Aurelio Major"
"11105","Aurelio Sainz Pezonaga"
"5826","Aurora Rice Derqui"
"19877","Austin Ruse"
"11170","Australia"
"1075","Ausxip"
"18266","Author Allan Nevins"
"2411","Author Morris M Faierstein"
"9325","Author Reviewer Series Editor Joe Grimm"
"909","Automobile Association"
"11525","Automobile Association (Great Britain)"
"12951","Automobile Association of Singapore"
"5111","Autumn Publishing"
"38","Autumn Williams"
"13095","Ava Berinstein"
"4191","Ava Chamberlain"
"7333","Ava Ross"
"5900","Avatar Adi Da Samraj"
"8884","Averil Cameron"
"2214","Avery Abbelin"
"8159","Avery Cardinal Dulles"
"8610","Avery D. Andrews"
"15862","Avi Loeb"
"3115","Avik Gangopadhyay"
"15485","Avikam Gazit"
"20035","Avis Simmonds"
"13661","Aviva Burnstock"
"5420","Avraham Grossman"
"7668","Avram Barlowe"
"16151","Avram Mlotek"
"16702","Avrel Seale"
"10908","Avril Harpley"
"5066","Awesome Press"
"15691","Awet T. Weldemichael"
"18938","Axel Hering"
"14302","Axel Nissen"
"3761","Aydin Y. Durgunoglu"
"20712","Ayelet Waldman"
"14059","Ayla Jimenez"
"16468","Aylmer Maude"
"16546","Azad Cudi"
"11705","Azad Essa"
"11528","Azim Nanji"
"5406","Aziz Abbassi"
"6401","Aziz Al-Azmeh"
"12505","Azra Moeed"
"7622","B D Yates"
"7105","B H Nilsson"
"20040","B L Parker"
"7822","B Thorpe"
"5135","B&g Books"
"4862","B. Alan Wallace"
"18469","B. Allegranti"
"15399","B. Anderson"
"15424","B. Elan Dresher"
"2918","B. Fahey"
"8401","B. Freed"
"16813","B. Greetham"
"7430","B. Jacobs"
"9302","B. Lust"
"18906","B. M. Bush"
"7783","B. McCutcheon"
"7126","B. Mishara"
"3391","B. Richards"
"14982","B. Rubin"
"8049","B. Steill"
"9290","B. Stern"
"18125","B. Werth"
"7151","B. Young"
"11129","B.L. Combs"
"1028","B.M. Willett"
"9558","BBC"
"9767","BBC Radiophonic Workshop"
"12555","BRANDI GLANVILLE"
"20452","Baban Mohamed"
"18940","Bablu Tirkey"
"14171","Baby Professor"
"14884","Bacon"
"17527","Baily Brothers"
"1026","Baker"
"13355","Bala Menon"
"15090","Balasubramanyam Chandramohan"
"11691","Baltasar Gracian"
"8564","BarCharts Inc"
"5703","Barack  Obama"
"2875","Barara Yoffie"
"9713","Barbara A. Curran"
"13865","Barbara A. Jansen"
"11740","Barbara Ann Mary Mack"
"8319","Barbara Anne Rose"
"4708","Barbara B Dillman"
"2463","Barbara B.H. Partee"
"911","Barbara Baker"
"11695","Barbara Becker-Cantarino"
"11127","Barbara Buckley"
"16386","Barbara Cauzzo"
"16277","Barbara Cavalazzi"
"2953","Barbara Citko"
"13562","Barbara Cooper"
"18613","Barbara Edelman"
"12176","Barbara Eden"
"15918","Barbara Erich Bauer"
"3739","Barbara Foley"
"17362","Barbara Fox"
"1809","Barbara Frale"
"12414","Barbara Gastel"
"7900","Barbara Goff"
"8914","Barbara Gunn"
"9918","Barbara Gurr"
"5006","Barbara Hand Clow"
"16851","Barbara Henderson"
"17888","Barbara Hodgdon"
"4569","Barbara Hojel"
"1708","Barbara Holland"
"1136","Barbara Hurd"
"19372","Barbara J. Sahakian"
"8465","Barbara Jaglarz"
"9542","Barbara Jal"
"18977","Barbara Kaiser"
"9544","Barbara Knapp"
"4689","Barbara Knuckles"
"3433","Barbara L. Brock"
"11092","Barbara L. Grabowski"
"1201","Barbara L. Horn"
"3822","Barbara L. McCombs"
"14067","Barbara Leonard"
"2947","Barbara Lewandowska-Tomaszczyk"
"5702","Barbara Lynch"
"1335","Barbara M. Taylor"
"10890","Barbara Maines"
"19784","Barbara Mangum"
"14872","Barbara Marinacci"
"18532","Barbara Molette"
"16294","Barbara Montero"
"20834","Barbara Moss"
"2019","Barbara Paige"
"14513","Barbara Pezzotti"
"6073","Barbara Piatti"
"1215","Barbara Prainsack"
"1928","Barbara R. Hamm"
"19098","Barbara R. Rossing"
"19733","Barbara Scanes"
"20456","Barbara Scholz"
"18205","Barbara Sellers-Young"
"7043","Barbara Sillery"
"8855","Barbara Smith"
"7490","Barbara Smith Livdahl (Valparaiso University USA)"
"10952","Barbara Stewart"
"15539","Barbara Taylor"
"8483","Barbara Wanjala"
"19179","Barbel Diehr"
"143","Barclay Fryery"
"3066","Barefoot Bodeez"
"19416","Barker E H"
"15579","Barkha Dutt"
"8952","Barnabas Calder"
"17754","Barnabe Barnes"
"4218","Barney S Johnson"
"12684","Barra O. Cinneide"
"20407","Barrett"
"17377","Barrett Harper Clark"
"660","Barrie Gunter"
"9242","Barrie Tabraham"
"11520","Barrie Trinder"
"5206","Barron Eleanor Druckrey"
"15268","Barry Babin"
"4958","Barry Buxton"
"13164","Barry Campbell"
"20043","Barry Conrad"
"18560","Barry Cornwall"
"9752","Barry Cryer"
"1748","Barry Doran Corbin"
"16807","Barry E. Stein"
"19939","Barry Estabrook"
"11961","Barry Forshaw"
"17271","Barry Freeman"
"2745","Barry Gower"
"13166","Barry Humphries"
"713","Barry King"
"4447","Barry Klinge"
"12315","Barry L. Craig"
"9855","Barry Letts"
"2402","Barry Long"
"13620","Barry McDonald"
"20073","Barry Moser"
"4631","Barry O'Connell"
"6010","Barry Parker"
"12731","Barry Press"
"2739","Barry Reay"
"13250","Barry Schwartz"
"17709","Barry Spunt"
"10895","Barry T Malkin"
"9403","Barry Waters"
"9716","Barry Williams"
"3987","Bart De Boer"
"5077","Bart K. Holland"
"7770","Bart Rockwell"
"11218","Bartholomew"
"11165","Bartholomew Cartographers"
"15744","Barton C. White"
"5714","Baruch Ashlag"
"4912","Bas Aarts"
"5647","Bas C. van Fraassen"
"11840","Basil Gomez"
"13980","Basil Harley"
"17811","Basil MacDonald Hastings"
"5318","Basil Watermeyer"
"13671","Basilius Valentinus"
"6859","Basit Koshul"
"20987","Bastiaan Baan"
"11547","Bathroom Readers' Institute"
"4395","Baudouin Van Den Abeele"
"4605","Baxter Black"
"17724","Bayard Veiller"
"3118","Bayerische Akademie Der Wissenschaften D"
"13724","Bdaz Publications"
"13965","Bear Agushi"
"4572","Beat Eisele"
